engine,engine_version,model_id,preprocessing,image_id,group_id,timestamp_seconds,tags,line_count,ground_truth,normalized_ground_truth,raw_output,normalized_output,edit_distance,reference_characters,exact_match,whitespace_free_edit_distance,whitespace_free_reference_characters,confidence,preprocessing_ms,inference_ms,total_ms,error
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,grayscale,g08_f03,g08,420.016667,medium|one_line|dark_background|combat_background,1,방마저스탯으로 다재다능도 완성시켜줌,방마저스탯으로 다재다능도 완성시켜줌,방마저스탯으로다재다능도 완성시켜즘,방마저스탯으로다재다능도 완성시켜즘,2,19,False,1,17,0.9234884977340698,2.608199996757321,24.50150000368012,27.11089999502292,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g01_f01,g01,9.983333,short|one_line|light_background|moving_background,1,바로 빙결다리서폿인데,바로 빙결다리서폿인데,바로빙결다리서뜻인데,바로빙결다리서뜻인데,2,11,False,1,10,0.8742812871932983,2.9567999954451807,14.364800001203548,17.322399995464366,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g01_f02,g01,10.0,short|one_line|light_background|moving_background,1,바로 빙결다리서폿인데,바로 빙결다리서폿인데,바로빙결다리서뜻인데,바로빙결다리서뜻인데,2,11,False,1,10,0.8578232526779175,2.93279999459628,25.11450000019977,28.048599997418933,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g01_f03,g01,10.016667,short|one_line|light_background|moving_background,1,바로 빙결다리서폿인데,바로 빙결다리서폿인데,바로빙결다리서뜻인데,바로빙결다리서뜻인데,2,11,False,1,10,0.8549891710281372,3.2471999948029406,20.16159999766387,23.410299996612594,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g02_f01,g02,19.983333,short|one_line|light_background|moving_background|latin,1,1렙 e를 예상 못하는데,1렙 e를 예상 못하는데,1럽e를 예상 못하는데,1럽e를 예상 못하는데,2,13,False,1,10,0.9195082187652588,3.0358000003616326,21.241399997961707,24.278499993670266,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g02_f02,g02,20.0,short|one_line|light_background|moving_background|latin,1,1렙 e를 예상 못하는데,1렙 e를 예상 못하는데,1럽e를 예상 못하는데,1럽e를 예상 못하는데,2,13,False,1,10,0.9192419052124023,3.0279000056907535,24.561600002925843,27.590499994403217,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g02_f03,g02,20.016667,short|one_line|light_background|moving_background|latin,1,1렙 e를 예상 못하는데,1렙 e를 예상 못하는데,1럽e를 예상 못하는데,1럽e를 예상 못하는데,2,13,False,1,10,0.9187266826629639,3.0159000016283244,17.441399999370333,20.45870000438299,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g03_f01,g03,93.983333,long|one_line|light_background|moving_background|jamo,1,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,선요우무도 ㄱ츠긴한데 상대조합 따라 딴딴해야할거같으면블클같니다,선요우무도 ㄱ츠긴한데 상대조합 따라 딴딴해야할거같으면블클같니다,4,36,False,2,30,0.9019182324409485,3.2804999937070534,17.905799999425653,21.18789999803994,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g03_f02,g03,94.0,long|one_line|light_background|moving_background|jamo,1,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,선요우무도 ㄱ츠긴한데 상대조합 따라 딴딴해야할거같으면블클같니다,선요우무도 ㄱ츠긴한데 상대조합 따라 딴딴해야할거같으면블클같니다,4,36,False,2,30,0.9060168266296387,3.3997999998973683,21.70980000664713,25.111000002652872,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g03_f03,g03,94.016667,long|one_line|light_background|moving_background|jamo,1,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,선요우무도 ㄱ츠긴한데 상대조합 따라 딴딴해야할거같으면블클같니다,선요우무도 ㄱ츠긴한데 상대조합 따라 딴딴해야할거같으면블클같니다,4,36,False,2,30,0.9055079221725464,3.2342999984393828,15.7725000026403,19.008199997188058,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g04_f01,g04,129.983333,medium|one_line|dark_background|combat_background|jamo,1,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,빙결마공점이르로밍 영향력이 지림,빙결마공점이르로밍 영향력이 지림,4,20,False,2,16,0.8937031626701355,3.1053999991854653,19.26660000026459,22.37310000055004,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g04_f02,g04,130.0,medium|one_line|dark_background|combat_background|jamo,1,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,빙결마공점이르로밍영향력이 지림,빙결마공점이르로밍영향력이 지림,5,20,False,2,16,0.9189474582672119,3.3372999969287775,20.818800003326032,24.157399995601736,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g04_f03,g04,130.016667,medium|one_line|dark_background|combat_background|jamo,1,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,빙결마공점이로밍영향력이 지림,빙결마공점이로밍영향력이 지림,5,20,False,2,16,0.9507297277450562,3.5582999989856035,16.823599995404948,20.383600000059232,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g05_f01,g05,219.983333,short|one_line|light_background|combat_background,1,달려잇,달려잇,달려잇,달려잇,0,3,True,0,3,0.7439575791358948,3.4402000019326806,19.374999996216502,22.816500000772066,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g05_f02,g05,220.0,short|one_line|light_background|combat_background,1,달려잇,달려잇,달려잇,달려잇,0,3,True,0,3,0.7728309631347656,3.395500003534835,22.485599998617545,25.882699999783654,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g05_f03,g05,220.016667,short|one_line|light_background|combat_background,1,달려잇,달려잇,달려잇,달려잇,0,3,True,0,3,0.8484318256378174,2.8702000054181553,14.732600000570528,17.60400000057416,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g06_f01,g06,249.983333,medium|one_line|light_background|moving_background,1,플 빼고 다음 턴에 잡으면 되죠,플 빼고 다음 턴에 잡으면 되죠,플빼고다음턴에잡으면되죠,플빼고다음턴에잡으면되죠,5,17,False,0,12,0.9797129034996033,2.976900002977345,16.780500001914334,19.758300004468765,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g06_f02,g06,250.0,medium|one_line|light_background|moving_background,1,플 빼고 다음 턴에 잡으면 되죠,플 빼고 다음 턴에 잡으면 되죠,플빼고다음턴에잡으면되죠,플빼고다음턴에잡으면되죠,5,17,False,0,12,0.9781691431999207,2.949800000351388,14.754100004211068,17.704999998386484,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g06_f03,g06,250.016667,medium|one_line|light_background|moving_background,1,플 빼고 다음 턴에 잡으면 되죠,플 빼고 다음 턴에 잡으면 되죠,플빼고다음턴에잡으면되죠,플빼고다음턴에잡으면되죠,5,17,False,0,12,0.9802120327949524,10.016299995186273,15.318899997510016,25.336399994557723,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g07_f01,g07,353.983333,medium|one_line|dark_background|moving_background,1,여기서 디테일이 좀 있는데,여기서 디테일이 좀 있는데,여기서디테일이좀 있는데,여기서디테일이좀 있는데,2,14,False,0,11,0.9397241473197937,2.827599993906915,17.392999994626734,20.22199999919394,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g07_f02,g07,354.0,medium|one_line|dark_background|moving_background,1,여기서 디테일이 좀 있는데,여기서 디테일이 좀 있는데,여기서디테일이좀있는데,여기서디테일이좀있는데,3,14,False,0,11,0.9609115719795227,3.1161000006250106,25.819599999522325,28.93710000353167,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g07_f03,g07,354.016667,medium|one_line|dark_background|moving_background,1,여기서 디테일이 좀 있는데,여기서 디테일이 좀 있는데,여기서디테일이좀있는데,여기서디테일이좀있는데,3,14,False,0,11,0.9628636837005615,3.4672000037971884,16.35070000338601,19.819100001768675,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g08_f01,g08,419.983333,medium|one_line|dark_background|combat_background,1,방마저스탯으로 다재다능도 완성시켜줌,방마저스탯으로 다재다능도 완성시켜줌,방마저스탱으로다재다능도 완성시켜즘,방마저스탱으로다재다능도 완성시켜즘,3,19,False,2,17,0.8406770825386047,3.2722999967518263,14.076299994485453,17.35000000189757,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g08_f02,g08,420.0,medium|one_line|dark_background|combat_background,1,방마저스탯으로 다재다능도 완성시켜줌,방마저스탯으로 다재다능도 완성시켜줌,방마저스탯으로다재다능도 완성시켜즘,방마저스탯으로다재다능도 완성시켜즘,2,19,False,1,17,0.8422605991363525,3.1692999982624315,21.357100005843677,24.527599998691585,
paddleocr,3.7.0,korean_PP-OCRv5_mobile_rec,contrast,g08_f03,g08,420.016667,medium|one_line|dark_background|combat_background,1,방마저스탯으로 다재다능도 완성시켜줌,방마저스탯으로 다재다능도 완성시켜줌,방마저스탓으로다재다능도 완성시켜즘,방마저스탓으로다재다능도 완성시켜즘,3,19,False,2,17,0.8491252064704895,2.900799998315051,18.338100002438296,21.239800000330433,
easyocr,1.7.2,korean_g2,raw,g01_f01,g01,9.983333,short|one_line|light_background|moving_background,1,바로 빙결다리서폿인데,바로 빙결다리서폿인데,"5 /_   바로 방결다리서쫓인데   ""미-입 인","5 /_   바로 방결다리서쫓인데   ""미-입 인",18,11,False,10,10,0.011667992075460792,2.498199995898176,106.57209999772022,109.07130000123288,
easyocr,1.7.2,korean_g2,raw,g01_f02,g01,10.0,short|one_line|light_background|moving_background,1,바로 빙결다리서폿인데,바로 빙결다리서폿인데,3 >_   바로 방결다리서쫓인데   미-입 인,3 >_   바로 방결다리서쫓인데   미-입 인,17,11,False,9,10,0.016002096321382192,2.5184999976772815,115.26800000137882,117.78770000091754,
easyocr,1.7.2,korean_g2,raw,g01_f03,g01,10.016667,short|one_line|light_background|moving_background,1,바로 빙결다리서폿인데,바로 빙결다리서폿인데,3 >_   바로 방결다리서쫓인데   미-입 인,3 >_   바로 방결다리서쫓인데   미-입 인,17,11,False,9,10,0.0324238727062383,2.7383999986341223,113.6127000063425,116.35229999956209,
easyocr,1.7.2,korean_g2,raw,g02_f01,g02,19.983333,short|one_line|light_background|moving_background|latin,1,1렙 e를 예상 못하는데,1렙 e를 예상 못하는데,'_ 로   1런@틀 예상 못하는데  7 타 59 인,'_ 로   1런@틀 예상 못하는데  7 타 59 인,20,13,False,11,10,0.015334741520286377,2.5994999959948473,107.97420000017155,110.57479999726638,
easyocr,1.7.2,korean_g2,raw,g02_f02,g02,20.0,short|one_line|light_background|moving_background|latin,1,1렙 e를 예상 못하는데,1렙 e를 예상 못하는데,'_ 로   1런@틀 예상 못하는데  T 타 59 인,'_ 로   1런@틀 예상 못하는데  T 타 59 인,20,13,False,11,10,0.013298817806346728,2.463299999362789,105.63769999862416,108.10209999908693,
easyocr,1.7.2,korean_g2,raw,g02_f03,g02,20.016667,short|one_line|light_background|moving_background|latin,1,1렙 e를 예상 못하는데,1렙 e를 예상 못하는데,'_ 로   1런@틀 예상 못하는데  7 타 58 인,'_ 로   1런@틀 예상 못하는데  7 타 58 인,20,13,False,11,10,0.012343808977352124,2.456200003507547,111.64769999595592,114.10559999785619,
easyocr,1.7.2,korean_g2,raw,g03_f01,g03,93.983333,long|one_line|light_background|moving_background|jamo,1,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다, 선요우무도 구춧간한데 상대조합 따라 딴만해야할거갈으면 불클 갑니다인, 선요우무도 구춧간한데 상대조합 따라 딴만해야할거갈으면 불클 갑니다인,8,36,False,7,30,0.1193117106106314,3.0265000023064204,73.10969999525696,76.138099997479,
easyocr,1.7.2,korean_g2,raw,g03_f02,g03,94.0,long|one_line|light_background|moving_background|jamo,1,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다, 선요우무도 구춧간한데 상대조합 따라 딴만해야할거갈으면 불클 갑니다인, 선요우무도 구춧간한데 상대조합 따라 딴만해야할거갈으면 불클 갑니다인,8,36,False,7,30,0.10489351533617204,2.9584000003524125,65.47670000145445,68.43690000096103,
easyocr,1.7.2,korean_g2,raw,g03_f03,g03,94.016667,long|one_line|light_background|moving_background|jamo,1,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다, 선요우무도 구춧간한데 상대조합 따라 딴만해야할거갈으면 불클 갑니다인, 선요우무도 구춧간한데 상대조합 따라 딴만해야할거갈으면 불클 갑니다인,8,36,False,7,30,0.1039110955995387,3.0624999999417923,60.66090000240365,63.725499996508006,
easyocr,1.7.2,korean_g2,raw,g04_f01,g04,129.983333,medium|one_line|dark_background|combat_background|jamo,1,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,빙결마공점이 ㄹㅇ 로밍 영향력이 지림, ` 방결마공점이 글어 로망 영향력이 지림미? 학의, ` 방결마공점이 글어 로망 영향력이 지림미? 학의,12,20,False,9,16,0.1275980395117582,2.6991999984602444,58.93650000507478,61.63760000345064,
easyocr,1.7.2,korean_g2,raw,g04_f02,g04,130.0,medium|one_line|dark_background|combat_background|jamo,1,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,빙결마공점이 ㄹㅇ 로밍 영향력이 지림, ` 방결마공점이 글어 로망 영향력이 지림미? 학의, ` 방결마공점이 글어 로망 영향력이 지림미? 학의,12,20,False,9,16,0.12323399432296495,3.0108999999356456,53.82109999482054,56.834400005755015,
easyocr,1.7.2,korean_g2,raw,g04_f03,g04,130.016667,medium|one_line|dark_background|combat_background|jamo,1,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,빙결마공점이 ㄹㅇ 로밍 영향력이 지림, ` 방결마공점이 글어 로망 영향력이 지림미? 학의, ` 방결마공점이 글어 로망 영향력이 지림미? 학의,12,20,False,9,16,0.1088545899769566,2.5393000032636337,58.51190000248607,61.052299999573734,
easyocr,1.7.2,korean_g2,raw,g05_f01,g05,219.983333,short|one_line|light_background|combat_background,1,달려잇,달려잇,"스dp"" __ 달려릿  . [","스dp"" __ 달려릿  . [",14,3,False,9,3,0.0006098144825966052,2.5574999963282607,117.28559999755817,119.84429999574786,
easyocr,1.7.2,korean_g2,raw,g05_f02,g05,220.0,short|one_line|light_background|combat_background,1,달려잇,달려잇,T 5! 설 W _달려잇 I - ` 13빌인,T 5! 설 W _달려잇 I - ` 13빌인,21,3,False,13,3,0.0008358895324563209,2.5524000011500902,102.13040000235196,104.68399999808753,
easyocr,1.7.2,korean_g2,raw,g05_f03,g05,220.016667,short|one_line|light_background|combat_background,1,달려잇,달려잇,'@ /  __ 달려릿? 모,'@ /  __ 달려릿? 모,13,3,False,8,3,0.02015877828963383,2.5342000008095056,108.4673000004841,111.00290000467794,
easyocr,1.7.2,korean_g2,raw,g06_f01,g06,249.983333,medium|one_line|light_background|moving_background,1,플 빼고 다음 턴에 잡으면 되죠,플 빼고 다음 턴에 잡으면 되죠,:   풀배고 다음 작에 잡으면 되조  ) .1ge 인,:   풀배고 다음 작에 잡으면 되조  ) .1ge 인,17,17,False,11,12,0.03644150979834624,2.528999997593928,107.50189999816939,110.0319999968633,
easyocr,1.7.2,korean_g2,raw,g06_f02,g06,250.0,medium|one_line|light_background|moving_background,1,플 빼고 다음 턴에 잡으면 되죠,플 빼고 다음 턴에 잡으면 되죠,:   풀배고 다음 작에 잡으면 되조  ) .1ge인,:   풀배고 다음 작에 잡으면 되조  ) .1ge인,16,17,False,11,12,0.02912985480778446,2.5507000027573667,99.84220000478672,102.39410000212956,
easyocr,1.7.2,korean_g2,raw,g06_f03,g06,250.016667,medium|one_line|light_background|moving_background,1,플 빼고 다음 턴에 잡으면 되죠,플 빼고 다음 턴에 잡으면 되죠,:   풀배고 다음 팀에 잡으면 되조  ).1ge 인,:   풀배고 다음 팀에 잡으면 되조  ).1ge 인,16,17,False,11,12,0.038918423386797706,7.264699997904245,110.62959999981103,117.89549999957671,
easyocr,1.7.2,korean_g2,raw,g07_f01,g07,353.983333,medium|one_line|dark_background|moving_background,1,여기서 디테일이 좀 있는데,여기서 디테일이 좀 있는데,"' `   여기서 디테일이 좀 있는데 "" 산입인","' `   여기서 디테일이 좀 있는데 "" 산입인",12,14,False,6,11,0.06902238718590382,2.5163999962387607,113.30699999962235,115.824699998484,
easyocr,1.7.2,korean_g2,raw,g07_f02,g07,354.0,medium|one_line|dark_background|moving_background,1,여기서 디테일이 좀 있는데,여기서 디테일이 좀 있는데,' `   여기서 디테일이 좀 있는데' |산입인,' `   여기서 디테일이 좀 있는데' |산입인,12,14,False,7,11,0.06668090667676133,2.497000001312699,115.55889999726787,118.0568999989191,
easyocr,1.7.2,korean_g2,raw,g07_f03,g07,354.016667,medium|one_line|dark_background|moving_background,1,여기서 디테일이 좀 있는데,여기서 디테일이 좀 있는데,'    여기서 디테일이 좀 있는데  산 입인,'    여기서 디테일이 좀 있는데  산 입인,11,14,False,4,11,0.11150631863634106,2.6995000007445924,48.43570000230102,51.13629999686964,
easyocr,1.7.2,korean_g2,raw,g08_f01,g08,419.983333,medium|one_line|dark_background|combat_background,1,방마저스탯으로 다재다능도 완성시켜줌,방마저스탯으로 다재다능도 완성시켜줌," ,   방마저스트으로 다재다능도 완성시켜중 ""YXY:aaa'"," ,   방마저스트으로 다재다능도 완성시켜중 ""YXY:aaa'",17,19,False,12,17,0.030705042060922234,2.4692000006325543,104.08359999564709,106.55399999814108,
easyocr,1.7.2,korean_g2,raw,g08_f02,g08,420.0,medium|one_line|dark_background|combat_background,1,방마저스탯으로 다재다능도 완성시켜줌,방마저스탯으로 다재다능도 완성시켜줌," ,   방마저스트으로 다재다능도 완성시켜중 ""~VXY:aaa'"," ,   방마저스트으로 다재다능도 완성시켜중 ""~VXY:aaa'",18,19,False,13,17,0.024481533428921034,2.565100003266707,108.51720000209752,111.08370000147261,
easyocr,1.7.2,korean_g2,raw,g08_f03,g08,420.016667,medium|one_line|dark_background|combat_background,1,방마저스탯으로 다재다능도 완성시켜줌,방마저스탯으로 다재다능도 완성시켜줌," ,   방마저스트으로 다재다능도 완성시켜중  ~YXl;aa_'"," ,   방마저스트으로 다재다능도 완성시켜중  ~YXl;aa_'",18,19,False,12,17,0.015148829947028075,2.604000001156237,106.81920000206446,109.42409999552183,
easyocr,1.7.2,korean_g2,scale2x,g01_f01,g01,9.983333,short|one_line|light_background|moving_background,1,바로 빙결다리서폿인데,바로 빙결다리서폿인데,5 /   바로 방결다리서쫓인데   미하입 인,5 /   바로 방결다리서쫓인데   미하입 인,16,11,False,8,10,0.04202201804790664,3.049500002816785,94.47119999822462,97.52260000095703,
easyocr,1.7.2,korean_g2,scale2x,g01_f02,g01,10.0,short|one_line|light_background|moving_background,1,바로 빙결다리서폿인데,바로 빙결다리서폿인데,3 >   바로 방결다리서쫓인데   미하입 인,3 >   바로 방결다리서쫓인데   미하입 인,16,11,False,8,10,0.03272669647038309,2.865000002202578,117.46980000316398,120.33610000071349,
easyocr,1.7.2,korean_g2,scale2x,g01_f03,g01,10.016667,short|one_line|light_background|moving_background,1,바로 빙결다리서폿인데,바로 빙결다리서폿인데, >   바로 방결다리서쫓인데   미]입 인, >   바로 방결다리서쫓인데   미]입 인,15,11,False,7,10,0.05643861258276042,2.901300002122298,120.93770000501536,123.84050000400748,
easyocr,1.7.2,korean_g2,scale2x,g02_f01,g02,19.983333,short|one_line|light_background|moving_background|latin,1,1렙 e를 예상 못하는데,1렙 e를 예상 못하는데,'?_ 로   1런@틀 예상 못하는데  T 타 9 인,'?_ 로   1런@틀 예상 못하는데  T 타 9 인,20,13,False,11,10,0.008471192183642376,3.027999999176245,102.17890000058105,105.20809999434277,
easyocr,1.7.2,korean_g2,scale2x,g02_f02,g02,20.0,short|one_line|light_background|moving_background|latin,1,1렙 e를 예상 못하는데,1렙 e를 예상 못하는데,' ?_ 로   1런@틀 예상 못하는데  T 타 59 인,' ?_ 로   1런@틀 예상 못하는데  T 타 59 인,22,13,False,12,10,0.005248683508060835,2.88649999856716,105.76180000498425,108.65259999991395,
easyocr,1.7.2,korean_g2,scale2x,g02_f03,g02,20.016667,short|one_line|light_background|moving_background|latin,1,1렙 e를 예상 못하는데,1렙 e를 예상 못하는데,'?_ 로   1런@틀 예상 못하는데  T 타 59 인,'?_ 로   1런@틀 예상 못하는데  T 타 59 인,21,13,False,12,10,0.008560475751570353,3.0552000025636517,106.20899999776157,109.2655000029481,
easyocr,1.7.2,korean_g2,scale2x,g03_f01,g03,93.983333,long|one_line|light_background|moving_background|jamo,1,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,~ 선요우무도 구춧긴한데 상대조합 따라 딴만해야할거갈으면 불클 갑니다인,~ 선요우무도 구춧긴한데 상대조합 따라 딴만해야할거갈으면 불클 갑니다인,8,36,False,7,30,0.07509136063881652,2.977299998747185,114.08259999734582,117.06140000023879,
easyocr,1.7.2,korean_g2,scale2x,g03_f02,g03,94.0,long|one_line|light_background|moving_background|jamo,1,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,~선요우무도 구춧간한데 상대조합 따라 딴만해야할거갈으면 불클 갑니다인,~선요우무도 구춧간한데 상대조합 따라 딴만해야할거갈으면 불클 갑니다인,8,36,False,8,30,0.09430392551950473,3.0190999968908727,109.77740000089398,112.79780000040773,
easyocr,1.7.2,korean_g2,scale2x,g03_f03,g03,94.016667,long|one_line|light_background|moving_background|jamo,1,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,선요우무도 ㄱㅊ긴한데 상대조합 따라 딴딴해야할거같으면 블클 갑니다,~ 선요우무도 구춧긴한데 상대조합 따라 딴만해야할거갈으면 불클 갑니다인,~ 선요우무도 구춧긴한데 상대조합 따라 딴만해야할거갈으면 불클 갑니다인,8,36,False,7,30,0.07395189688553723,3.1161000006250106,109.14619999675779,112.26380000152858,
easyocr,1.7.2,korean_g2,scale2x,g04_f01,g04,129.983333,medium|one_line|dark_background|combat_background|jamo,1,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,o ` 방결마공점이 글어 로망 영향력이 지림미중 일의,o ` 방결마공점이 글어 로망 영향력이 지림미중 일의,13,20,False,10,16,0.06282084600463311,2.9052999962004833,106.45669999939855,109.36339999898337,
easyocr,1.7.2,korean_g2,scale2x,g04_f02,g04,130.0,medium|one_line|dark_background|combat_background|jamo,1,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,o ` 방결마공점이 글어 로망 영향력이 지림미중 일의,o ` 방결마공점이 글어 로망 영향력이 지림미중 일의,13,20,False,10,16,0.04253156288714318,8.981799997854978,100.98870000365423,109.97179999685613,
easyocr,1.7.2,korean_g2,scale2x,g04_f03,g04,130.016667,medium|one_line|dark_background|combat_background|jamo,1,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,빙결마공점이 ㄹㅇ 로밍 영향력이 지림,o ` 방결마공점이 글어 로망 영향력이 지림미중 일의,o ` 방결마공점이 글어 로망 영향력이 지림미중 일의,13,20,False,10,16,0.04454557270814429,2.871400000003632,119.90330000116955,122.77619999804301,
easyocr,1.7.2,korean_g2,scale2x,g05_f01,g05,219.983333,short|one_line|light_background|combat_background,1,달려잇,달려잇,스:w오 -__달려릿 * .|? ,스:w오 -__달려릿 * .|? ,16,3,False,12,3,0.0004434618926406168,2.7762000026996247,121.21689999912633,123.99480000021867,
easyocr,1.7.2,korean_g2,scale2x,g05_f02,g05,220.0,short|one_line|light_background|combat_background,1,달려잇,달려잇,T 5! . v _달려잇 I - ` 13발인,T 5! . v _달려잇 I - ` 13발인,21,3,False,13,3,0.001044644458636062,3.218999998352956,131.35109999711858,134.57180000114022,
easyocr,1.7.2,korean_g2,scale2x,g05_f03,g05,220.016667,short|one_line|light_background|combat_background,1,달려잇,달려잇,'@ /  __ 달려릿i? 직,'@ /  __ 달려릿i? 직,14,3,False,9,3,0.013953926802253734,3.049099999770988,125.47040000208654,128.5210999994888,
easyocr,1.7.2,korean_g2,scale2x,g06_f01,g06,249.983333,medium|one_line|light_background|moving_background,1,플 빼고 다음 턴에 잡으면 되죠,플 빼고 다음 턴에 잡으면 되죠,:    풀 배고 다음 작에 잡으면 되조  ) .리1se 양,:    풀 배고 다음 작에 잡으면 되조  ) .리1se 양,20,17,False,12,12,0.00900137752074093,2.9913000034866855,118.6701999977231,121.66309999884106,
easyocr,1.7.2,korean_g2,scale2x,g06_f02,g06,250.0,medium|one_line|light_background|moving_background,1,플 빼고 다음 턴에 잡으면 되죠,플 빼고 다음 턴에 잡으면 되죠,:    풀 배고 다음 던에 잡으면 되조  ) .1se 양,:    풀 배고 다음 던에 잡으면 되조  ) .1se 양,19,17,False,11,12,0.011702338360722757,3.3147000067401677,112.50299999665003,115.81909999949858,
easyocr,1.7.2,korean_g2,scale2x,g06_f03,g06,250.016667,medium|one_line|light_background|moving_background,1,플 빼고 다음 턴에 잡으면 되죠,플 빼고 다음 턴에 잡으면 되죠,:   풀 배고 다음 작에 잡으면 되조  ) . 1se 양,:   풀 배고 다음 작에 잡으면 되조  ) . 1se 양,19,17,False,11,12,0.01026237923366398,2.8348999985610135,96.6130000015255,99.4492999961949,
easyocr,1.7.2,korean_g2,scale2x,g07_f01,g07,353.983333,medium|one_line|dark_background|moving_background,1,여기서 디테일이 좀 있는데,여기서 디테일이 좀 있는데,"'    여기서 디테일이 좀 있는데 "" 하입인","'    여기서 디테일이 좀 있는데 "" 하입인",11,14,False,5,11,0.033583188057025544,2.7454000010038726,102.10870000446448,104.85570000309963,
easyocr,1.7.2,korean_g2,scale2x,g07_f02,g07,354.0,medium|one_line|dark_background|moving_background,1,여기서 디테일이 좀 있는데,여기서 디테일이 좀 있는데,'    여기서 디테일이 좀 있는데 ' 산 입인,'    여기서 디테일이 좀 있는데 ' 산 입인,12,14,False,5,11,0.03144774780587753,2.744400000665337,113.80719999579014,116.55310000060126,
easyocr,1.7.2,korean_g2,scale2x,g07_f03,g07,354.016667,medium|one_line|dark_background|moving_background,1,여기서 디테일이 좀 있는데,여기서 디테일이 좀 있는데,' `   여기서 디테일이 좀 있는데 산입인,' `   여기서 디테일이 좀 있는데 산입인,10,14,False,5,11,0.02123749172753434,3.030400002899114,97.51259999757167,100.54410000157077,
